Blog_URL,Blog_Status,Blog_Meta,Blog_Catigory,Blog_Discription,Blog_Title,Blog_Name
http://blog.zonealarm.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.3.3'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Apache'], 'Link': ['<http://wp.me/1EyG1>; rel=shortlink'], 'X-Ua-Compatible': ['IE=edge,chrome=1'], 'Date': ['Tue, 31 Mar 2015 12:08:50 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.zonealarm.com/blog/xmlrpc.php']}",Computers - Security,"Features posts on computer and Internet security, phishing and spams, malware and spware, identity theft, and other related topics. ",ZoneAlarm Security Blog | Secure Your Online World.,ZoneAlarm Blog
http://blog.tenable.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['1', 'HIT from proxy2'], 'Content-Language': ['en'], 'X-Powered-By': ['Tenable'], 'Accept-Ranges': ['bytes'], 'Vary': ['Cookie,Accept-Encoding'], 'X-Chits': ['190'], 'Server': ['Apache'], 'Last-Modified': ['Tue, 31 Mar 2015 08:11:25 GMT'], 'Age': ['215'], 'Cache-Control': ['max-age = 3600'], 'Date': ['Tue, 31 Mar 2015 12:05:27 GMT'], 'X-Frame-Options': ['SAMEORIGIN'], 'Content-Type': ['text/html; charset=utf-8'], 'X-Cache-Lookup': ['HIT from proxy2:8080']}",Computers - Security,Features posts concerning the security of computer networks including software updates and the latest in computer and Internet safety developments. ,Tenable Blog | Tenable Network Security,Tenable Network Security Blog
http://www.corenetworkz.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5,80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:08:47 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Mon, 23 Mar 2015 12:25:55 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:08:47 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Computers - Security,Focused on computer networking and network security. ,CoreNetworkZ.com -Internet Technology Blog,Internet Technology Blog
http://www.spywarevoid.com,200,"{'X-Vcache': ['M'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Ttl': ['-1.000'], 'X-Powered-By': ['PHP/5.3.10-1ubuntu3.14'], 'Set-Cookie': ['PHPSESSID=m9qnuf9f7aieqmlamc9bvsjf60; path=/'], 'Accept-Ranges': ['bytes'], 'Expires': ['Thu, 19 Nov 1981 08:52:00 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['Nginx'], 'X-Pingback': ['http://www.spywarevoid.com/xmlrpc.php'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate, post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 12:09:02 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Computers - Security,Spyware threats removal and other spyware resources. ,Remove Spyware. Spyware Threat Descriptions and Removal Instructions,Spywarevoid
http://www.spyware-fix.net/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'X-Powered-By': ['PHP/5.4.32'], 'Vary': ['Accept-Encoding'], 'Server': ['LiteSpeed'], 'Link': ['<http://www.spyware-fix.net/?p=561>; rel=shortlink'], 'Date': ['Tue, 31 Mar 2015 12:09:02 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.spyware-fix.net/xmlrpc.php']}",Computers - Security,A website dedicated to the removal of spyware and viruses. ,Spyware Fix | Remove Spyware | Remove Virus,Spyware Fix
http://blog.stopsign.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['nginx/1.6.2'], 'Date': ['Tue, 31 Mar 2015 12:09:03 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://stopsign.com/xmlrpc.php']}",Computers - Security,"Covering antivirus software, internet security, online safety and tech-related news. ","Blog - Anti-virus Software, Spyware Protection & Firewall - StopSign® Internet Security",Stop Sign Internet Security Blog
http://www.spywareremove.com/security/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['HIT from proxy2'], 'X-Powered-By': ['PHP/5.3.3-1ubuntu9.7'], 'Age': ['2'], 'Expires': ['Wed, 11 Jan 1984 05:00:00 GMT'], 'Server': ['Apache/2.2.16 (Ubuntu)'], 'Last-Modified': ['Tue, 31 Mar 2015 06:00:22 GMT'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-cache, must-revalidate, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:09:04 GMT'], 'Content-Type': ['text/html;charset=UTF-8'], 'X-Cache-Lookup': ['HIT from proxy2:8080']}",Computers - Security,Read the latest news on computer security. Site features tips on security topics for non-technical computer users and a spyware detection tool. ,SpywareRemove.com - Guide to Spyware Removal,Spyware Remove
http://www.spamhaus.org/news/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['__cfduid=def42c4a4f924070cbb3a75de73acfa651427803742; expires=Wed, 30-Mar-16 12:09:02 GMT; path=/; domain=.spamhaus.org; HttpOnly'], 'X-Cache-Lookup': ['HIT from proxy2:8080'], 'Expires': ['Tue, 31 Mar 2015 12:11:02 GMT'], 'Server': ['cloudflare-nginx'], 'Cache-Control': ['public, max-age=120, must-revalidate'], 'Date': ['Tue, 31 Mar 2015 12:09:02 GMT'], 'Cf-Ray': ['1cfbf16d93e812a9-ICN'], 'Content-Type': ['text/html; charset=UTF-8']}",Computers - Security,"Provides the latest news from this project, which tracks spammers and spam services and pursues them worldwide. ",The Spamhaus Project - News Index,The Spamhaus Project
http://www.staysafeonline.org/blog/,200,"{'Expires': ['Sun, 29 Mar 2015 24:00:00 GMT'], 'Server': ['Apache'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-cache'], 'Date': ['Tue, 31 Mar 2015 12:09:04 GMT'], 'Content-Type': ['text/html; charset=utf-8']}",Computers - Security,Online safety advice from the National Cyber Security Alliance. ,The Stay Safe Online Blog | StaySafeOnline.org,Stay Safe Online
http://news.com.com/2060-10789_3-0.html,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding,User-Agent'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:09:06 GMT'], 'Content-Type': ['text/html; charset=UTF-8']}",Computers - Security,Tips and information on computer security from CNet. ,,Security Blog
http://www.securiour.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:09:07 GMT'], 'Content-Type': ['text/html;charset=ISO-8859-1']}",Computers - Security,Computer and networking security portal. ,Index of /,Securior.com
http://www.worldatwork.org/waw/wawpost/index.jsp,200,"{'Alternate-Protocol': ['80:quic,p=0.5,80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Robots-Tag': ['noindex, nofollow'], 'X-Cache': ['MISS from proxy2'], 'Last-Modified': ['Mon, 30 Mar 2015 21:22:28 GMT'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:08:41 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'X-Content-Type-Options': ['nosniff'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:08:41 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Work,"Focuses on global human resources issues including compensation, benefits, work-life and how to attract, motivate, and retain a talented workforce. ",WorldatWork Post,WorldatWork
http://stopmalware.blogspot.com,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:08:54 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Fri, 03 Oct 2014 06:51:48 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:08:54 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Computers - Security,Blog offers ways to stop malicious software and fix personal computer systems that have been effected. ,Antivirus software  Spyware and Update you system.,thapongorn nuancha
http://interactivemultimediatechnology.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:08:41 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Thu, 19 Feb 2015 18:24:49 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:08:41 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Computers - Multimedia,"Interactive multimedia technology that supports collaboration, communication, creativity, and learning. Topics covered include multi-touch, mobile technologies, 3D, and touch and gesture interactions. ",Interactive Multimedia Technology,Interactive Multimedia Technology
http://www.pcthreat.com,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['PHPSESSID=bmckoissjie8f5k4l87udklq26; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Thu, 19 Nov 1981 08:52:00 GMT'], 'Vary': ['Accept-Encoding'], 'X-Powered-By': ['PHP/5.3.3-1ubuntu9.10'], 'Server': ['Apache/2.2.16 (Ubuntu)'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate, post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 12:09:10 GMT'], 'Content-Type': ['text/html']}",Computers - Security,"Features articles about spyware to help users fight security threats. Provides definitions, symptoms, and removal information. ",pcthreat.com,PCThreat.com
http://privacy-pc.com,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.2.17'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache/2.2.19 (Unix) PHP/5.2.17'], 'Date': ['Tue, 31 Mar 2015 12:09:10 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://privacy-pc.com/xmlrpc.php']}",Computers - Security,Computer privacy and Internet security software reviews. ,Privacy PC | Computer privacy and internet security software reviews,Privacy PC
http://blogs.rsa.com/,200,"{'X-Content-Type-Options': ['nosniff'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Link': ['<https://blogs.rsa.com/>; rel=shortlink'], 'Date': ['Tue, 31 Mar 2015 12:09:07 GMT'], 'X-Frame-Options': ['SAMEORIGIN'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['https://blogs.rsa.com/xmlrpc.php']}",Computers - Security,"Commentary and IT security coverage from RSA, the security division of EMC. ",Home - Speaking of Security - The RSA Blog and Podcast,Speaking of Security
http://www.pivotpointsecurity.com/blog,200,"{'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Set-Cookie': ['PHPSESSID=ffk9c66usqqvrji0f5be2nm912; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Thu, 19 Nov 1981 08:52:00 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate, post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 12:09:10 GMT'], 'X-Frame-Options': ['SAMEORIGIN'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.pivotpointsecurity.com/xmlrpc.php']}",Computers - Security,Blog addressing the challenges of information assurance/security. ,Information Security Blog | Pivot Point Security,Risky Business
http://www.phocean.net/,200,"{'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Expires': ['Tue, 31 Mar 2015 12:09:15 GMT'], 'Vary': ['Accept-Encoding,Cookie'], 'X-Powered-By': ['W3 Total Cache/0.9.1.3'], 'Server': ['Apache'], 'Last-Modified': ['Fri, 27 Mar 2015 07:50:54 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['max-age=3, must-revalidate'], 'Date': ['Tue, 31 Mar 2015 12:09:12 GMT'], 'X-Frame-Options': ['sameorigin'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Computers - Security,"A blog about computer security written by Jean-Christophe Baptiste, a security expert. ",Phocean.net | Computer Security Blog,Phocean.net
http://www.tripwire.com/state-of-security/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.4.24'], 'Set-Cookie': ['B100Serverpoolcookie=1909279767.1.3030369384.2555945152; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding,User-Agent'], 'Server': ['Apache'], 'Last-Modified': ['Tue, 31 Mar 2015 11:45:30 GMT'], 'Date': ['Tue, 31 Mar 2015 12:09:02 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.tripwire.com/state-of-security/xmlrpc.php']}",Computers - Security,"Debunking myths, analyzing trends and sharing best practices in IT security and compliance. ","IT Security News & Blog | The State of Security | Tripwire,IT Security News & Blog | The State of Security | Tripwire",The State of Security
http://www.pc1news.com,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'X-Powered-By': ['PHP/5.3.27'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache/2.2.25 (Amazon)'], 'Last-Modified': ['Thu, 01 Jan 1970 00:00:00 +0000'], 'Date': ['Tue, 31 Mar 2015 12:09:12 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.pc1news.com/xmlrpc.php']}",Computers - Security,Features daily news and advice on computer security to help online users fight security threats. ,Pc1news.com,PC1News
http://www.securelist.com/en/,200,"{'X-Cache': ['HIT: 1'], 'X-Cacheable': ['bot'], 'Server': ['nginx'], 'X-Pass-Why': [''], 'X-Cache-Group': ['bot'], 'Link': ['<https://wp.me/P3XSmm-4o>; rel=shortlink'], 'Cache-Control': ['max-age=10800, must-revalidate'], 'Date': ['Tue, 31 Mar 2015 12:09:14 GMT'], 'Access-Control-Allow-Origin': ['http://securelist.social-kaspersky.com https://securelist.social-kaspersky.com'], 'X-Type': ['default'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Frame-Options': ['SAMEORIGIN'], 'X-Pingback': ['https://securelist.com/xmlrpc.php']}",Computers - Security,"Supplies information about viruses, hackers, and spam, including statistics, analysis, and threats. ","Securelist - Information about Viruses, Hackers and Spam",Securelist
http://www.halbheer.ch/security/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.4.38'], 'Set-Cookie': ['PHPSESSID=lnkpqsq835c1k5if55mp5ib756; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Thu, 19 Nov 1981 08:52:00 GMT'], 'Server': ['Apache/2.2.29 (FreeBSD) DAV/2 mod_ssl/2.2.29 OpenSSL/1.0.2a mod_hcgi/0.9.5'], 'Link': ['<http://wp.me/3YZCk>; rel=shortlink'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate, post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 12:09:07 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.halbheer.ch/security/xmlrpc.php']}",Computers - Security,"Microsoft's Worldwide Chief Security Advisor discusses information security issues and cybercrime, with an occasional humorous twist. ",Roger Halbheer on Security,Roger Halbheer on Security
http://pcsecurityworld.blogspot.com,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:09:12 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Tue, 20 Jan 2015 05:37:11 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:09:12 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Computers - Security,"Blog provides personal computer security information to protect internet connected computers from online threats like hacker attacks, viruses, trojans, and spam. ",PC Security World | Security Blog,Pc Security World
http://www.mckeay.net/secure/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:09:17 GMT'], 'Content-Type': ['text/html;charset=ISO-8859-1']}",Computers - Security,Thoughts and ramblings from security expert Martin McKeay. ,Index of /secure,Network Security Blog
http://mrcracker.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from 831266', 'MISS from proxy2'], 'Set-Cookie': ['tu=65a1a01a539d524a7e08b48670156bdc; expires=Tue, 31-Dec-2019 23:00:00 GMT; path=/; domain=mrcracker.com; httponly'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'X-Powered-By': ['PHP/5.3.3-7+squeeze25'], 'Vary': ['User-Agent,Accept-Encoding'], 'Server': ['nginx'], 'Last-Modified': ['Tue, 31 Mar 2015 12:09:17 GMT'], 'X-Adblock-Key': ['MFwwDQYJKoZIhvcNAQEBBQADSwAwSAJBANnylWw2vLY4hUn9w06zQKbhKBfvjFUCsdFlb6TdQhxb9RXWXuI4t31c+o8fYOv/s8q1LGPga3DE1L/tHU4LENMCAwEAAQ==_p8UmILQ+3IRxIxy/clave+IJcyXC8tBWBvIi7P6AecCh1o9Ad32kKSawBogC8PMn9ayyc71P8W6fcgsPGu66nw=='], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate', 'post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 12:09:17 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'Expires': ['Mon, 26 Jul 1997 05:00:00 GMT']}",Computers - Security,Blog and podcast covering the technicalities of hacking. ,mrcracker.com - mrcracker Resources and Information.,Mr Cracker
http://pauldotcom.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache/2.4.10 (Debian) OpenSSL/1.0.1k'], 'Date': ['Tue, 31 Mar 2015 12:09:51 GMT'], 'Content-Type': ['text/html; charset=UTF-8']}",Computers - Security,"Paul Asadoorian and friends discuss IT security news, vulnerabilities, hacking and research. ",,Paul Dot Com
http://www.prohackingtricks.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding,User-Agent'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:09:17 GMT'], 'Content-Type': ['text/html; charset=UTF-8']}",Computers - Security,"Comment topics include cyber security, penetration testing, technology trends, and hacking tricks. ",,Pro Hacking Tricks
http://www.networksecurityjournal.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.3.10'], 'Set-Cookie': ['first_ref=http%3A%2F%2Fblogs.botw.org%2Fcomputers%2Fsecurity%2F; path=/; domain=.networksecurityjournal.com', 'ctse=1c1613a4b1a7cf8823babb34ba4aa9a4; expires=Wed, 30-Mar-2016 12:09:14 GMT; path=/; domain=.networksecurityjournal.com', 'tfse=ea84458113a809fcf6b1944022b33114; path=/; domain=.networksecurityjournal.com'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Apache/2.2.22 (Amazon)'], 'Date': ['Tue, 31 Mar 2015 12:09:14 GMT'], 'Content-Type': ['text/html; charset=utf-8']}",Computers - Security,News and advice relating to network security. ,Network Security Journal - The Network Security Industry's Web Resource,Network Security Journal
http://research.pandasecurity.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.5.9-1ubuntu4.5'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Tue, 31 Mar 2015 12:09:19 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Link': ['<http://www.pandasecurity.com/mediacenter/>; rel=shortlink'], 'X-Pingback': ['http://www.pandasecurity.com/mediacenter/core/xmlrpc.php'], 'Pragma': ['no-cache'], 'Cache-Control': ['max-age=0, no-cache, no-store'], 'Date': ['Tue, 31 Mar 2015 12:09:19 GMT'], 'Content-Type': ['text/html; charset=UTF-8']}",Computers - Security,Blogging about proactive anti-malware technologies and seeking input from developers. ,"All about Family safety, Malware and Internet Security | Panda Media Center",Panda Research Blog
http://lastwatchdog.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:09:22 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://lastwatchdog.com/wp/xmlrpc.php']}",Computers - Security,"An author, analyst, public speaker, and instructor discusses personal privacy and cybersecurity. ",The Last Watchdog | on Internet security by Byron Acohido,The Last Watchdog
http://nakedsecurity.sophos.com/,200,"{'Strict-Transport-Security': ['max-age=31536000', 'max-age=31536000'], 'Vary': ['Accept-Encoding', 'Cookie'], 'Server': ['nginx'], 'Last-Modified': ['Tue, 31 Mar 2015 12:09:17 GMT'], 'Link': ['<http://wp.me/120rT>; rel=shortlink'], 'Cache-Control': ['max-age=295, must-revalidate'], 'Date': ['Tue, 31 Mar 2015 12:09:22 GMT'], 'X-Hacker': [""If you're reading this, you should visit automattic.com/jobs and apply to join the fun, mention this header.""], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['https://sophosnews.wordpress.com/xmlrpc.php'], 'X-Nananana': ['Batcache']}",Computers - Security,"Sophos supplies news, opinion, advice, and research on computer security threats. ","Computer Security News, Advice and Research | Naked Security",Naked Security
